CustomerId,Surname,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalary,TenureAge,ScoreAge,tenure_age,tenure_salary,score_age,score_salary,newAge,newCreditScore,AgeScore,BalanceScore,SalaryScore,newEstimatedSalary,score_balance,age_balance,balance_salary,age_hascrcard,product_utilization_rate_by_year,product_utilization_rate_by_salary,countries_monthly_average_salaries,Germany,Spain,Female,Male
15701522,Yermolayeva,711,29,9,0.0,2,0,1,3234.8,0.0,0.310344828,24.51724138,0.75,0.002782243,59.25,0.219797205,20,8,2,3,1,269.5666667,0.0,0.0,0.0,0.0,0.222222222,0.000618276,0.072934704,False,False,True,False
15673539,Napolitani,690,26,3,118097.87,1,1,0,61257.83,1.927882036,0.115384615,26.53846154,0.333333333,4.9e-05,76.66666667,0.011263866,23,7,1,7,4,5104.819167,171.1563333,4542.225769,1.927882036,0.038461538,0.333333333,1.63e-05,1.381174017,False,False,True,False
15681446,Sun,636,37,9,157098.52,1,1,1,153535.27,1.023208022,0.243243243,17.18918919,0.45,5.86e-05,31.8,0.004142371,28,5,4,10,8,12794.60583,247.0102516,4245.905946,1.023208022,0.027027027,0.111111111,6.51e-06,2.699283931,True,False,True,False
15608804,Allan,824,49,8,133231.48,1,1,1,67885.37,1.962594886,0.163265306,16.81632653,0.25,0.000117846,25.75,0.012138109,41,10,8,8,4,5657.114167,161.6886893,2719.009796,1.962594886,0.020408163,0.125,1.47e-05,1.193484001,True,False,False,True
15609083,Tretiakova,544,26,6,0.0,1,1,0,100200.4,0.0,0.230769231,20.92307692,0.666666667,5.99e-05,60.44444444,0.00542912,20,2,1,4,6,8350.033333,0.0,0.0,0.0,0.038461538,0.166666667,9.98e-06,2.259208153,False,False,True,False
15652169,Buckley,642,35,2,133161.95,1,0,1,122254.86,1.089216003,0.057142857,18.34285714,0.111111111,1.64e-05,35.66666667,0.005251325,33,5,4,8,7,10187.905,207.4173676,3804.627143,1.089216003,0.0,0.5,8.18e-06,2.756467803,False,False,False,True
15568164,Istomin,850,34,4,71379.53,2,1,1,154000.99,0.463500462,0.117647059,25.0,0.235294118,2.6e-05,50.0,0.005519445,30,10,3,4,8,12833.41583,83.97591765,2099.397941,0.463500462,0.029411765,0.5,1.3e-05,3.472244544,False,False,True,False
15637753,O'Sullivan,751,50,2,96888.39,1,1,0,77206.25,1.254929361,0.04,15.02,0.060606061,2.59e-05,22.75757576,0.009727192,48,9,8,5,4,6433.854167,129.0125033,1937.7678,1.254929361,0.02,0.5,1.3e-05,1.3573532,True,False,False,True
15700460,Allnutt,530,55,4,120905.03,1,0,1,123475.88,0.979179334,0.072727273,9.636363636,0.105263158,3.24e-05,13.94736842,0.004292336,51,2,8,7,7,10289.65667,228.1226981,2198.273273,0.979179334,0.0,0.25,8.1e-06,2.783998016,False,False,True,False
15600462,Barwell,542,43,8,145618.37,1,0,1,10350.74,14.06840187,0.186046512,12.60465116,0.307692308,0.000772892,20.84615385,0.052363406,35,2,6,9,1,862.5616667,268.6685793,3386.473721,14.06840187,0.0,0.125,9.66e-05,0.233377074,False,False,True,False
15718667,T'ien,621,35,7,87619.29,1,1,0,143.34,611.268941,0.2,17.74285714,0.388888889,0.048834938,34.5,4.332356635,28,4,4,5,1,11.945,141.0938647,2503.408286,611.268941,0.028571429,0.142857143,0.00697642,0.003231872,False,False,False,True
15739194,Manfrin,548,38,0,178056.54,2,1,0,38434.73,4.632699124,0.0,14.42105263,0.0,0.0,26.0952381,0.014257938,38,2,5,10,2,3202.894167,324.9206934,4685.698421,4.632699124,0.026315789,2.0,5.2e-05,1.419093561,False,True,False,True
15643630,Quaife,770,55,9,63127.41,2,1,0,185211.28,0.340839986,0.163636364,14.0,0.236842105,4.86e-05,20.26315789,0.004157414,46,9,8,4,10,15434.27333,81.98364935,1147.771091,0.340839986,0.018181818,0.222222222,1.08e-05,6.838402009,False,True,False,True
15710257,Matveyeva,625,39,3,130786.92,1,0,1,121316.07,1.078067564,0.076923077,16.02564103,0.136363636,2.47e-05,28.40909091,0.005151832,36,4,5,8,7,10109.6725,209.259072,3353.510769,1.078067564,0.0,0.333333333,8.24e-06,2.735301001,False,False,True,False
15624892,Dennis,712,37,7,93978.96,2,1,0,60651.77,1.549484211,0.189189189,19.24324324,0.35,0.000115413,35.6,0.011739146,30,8,4,5,3,5054.314167,131.9929213,2539.971892,1.549484211,0.027027027,0.285714286,3.3e-05,1.066311006,True,False,False,True
15707441,White,690,26,8,116318.23,1,1,1,83253.05,1.397164789,0.307692308,26.53846154,0.888888889,9.61e-05,76.66666667,0.008287985,18,7,1,7,5,6937.754167,168.5771449,4473.778077,1.397164789,0.038461538,0.125,1.2e-05,3.073883104,False,True,False,True
15750243,Genovese,830,40,4,0.0,2,0,1,81622.52,0.0,0.1,20.75,0.173913043,4.9e-05,36.08695652,0.010168762,36,10,5,1,5,6801.876667,0.0,0.0,0.0,0.0,0.5,2.45e-05,3.013680402,False,True,False,True
15589431,Pedder,807,47,1,171937.27,1,1,1,65636.92,2.61952069,0.021276596,17.17021277,0.033333333,1.52e-05,26.9,0.01229491,46,10,7,10,4,5469.743333,213.0573358,3658.239787,2.61952069,0.021276596,1.0,1.52e-05,1.15395429,True,False,False,True
15661526,Anderson,815,37,2,110777.26,2,1,0,2383.59,46.47496423,0.054054054,22.02702703,0.1,0.00083907,40.75,0.34192122,35,10,4,7,1,198.6325,135.9230184,2993.98,46.47496423,0.027027027,1.0,0.00083907,0.041905591,True,False,False,True
15584536,Barber,720,46,3,97042.6,1,1,1,133516.51,0.726820975,0.065217391,15.65217391,0.103448276,2.25e-05,24.82758621,0.005392592,43,8,7,5,7,11126.37583,134.7813889,2109.621739,0.726820975,0.02173913,0.333333333,7.49e-06,2.347336674,True,False,False,True
15642821,Ijendu,383,48,8,95808.19,1,0,0,137702.01,0.695764644,0.166666667,7.979166667,0.258064516,5.81e-05,12.35483871,0.002781368,40,1,7,5,7,11475.1675,250.1519321,1996.003958,0.695764644,0.0,0.125,7.26e-06,5.084256757,False,True,True,False
15741429,Hudson,680,31,9,119825.75,2,1,1,101139.3,1.184759535,0.290322581,21.93548387,0.642857143,8.9e-05,48.57142857,0.0067234,22,7,2,7,6,8428.275,176.2143382,3865.346774,1.184759535,0.032258065,0.222222222,1.98e-05,3.734282233,False,True,True,False
15631222,Cattaneo,485,39,2,75339.64,1,1,1,70665.16,1.066149712,0.051282051,12.43589744,0.090909091,2.83e-05,22.04545455,0.006863354,37,1,5,5,4,5888.763333,155.3394639,1931.785641,1.066149712,0.025641026,0.5,1.42e-05,1.593280123,False,False,True,False
15801924,Browne,754,27,8,0.0,2,0,0,121821.16,0.0,0.296296296,27.92592593,0.8,6.57e-05,75.4,0.006189401,19,9,1,3,7,10151.76333,0.0,0.0,0.0,0.0,0.25,1.64e-05,4.497901344,False,True,True,False
15744398,Burns,525,23,5,0.0,2,1,0,160249.1,0.0,0.217391304,22.82608696,0.833333333,3.12e-05,87.5,0.003276149,18,2,1,1,9,13354.09167,0.0,0.0,0.0,0.043478261,0.4,1.25e-05,3.61312004,False,False,True,False
15730759,Chukwudi,561,27,9,135637.0,1,1,0,153080.4,0.886050729,0.333333333,20.77777778,0.9,5.88e-05,56.1,0.003664741,18,2,1,9,8,12756.7,241.7771836,5023.592593,0.886050729,0.037037037,0.111111111,6.53e-06,3.451488095,False,False,True,False
15680772,Hu,721,36,2,0.0,2,1,1,106977.8,0.0,0.055555556,20.02777778,0.105263158,1.87e-05,37.94736842,0.006739716,34,8,4,1,6,8914.816667,0.0,0.0,0.0,0.027777778,1.0,1.87e-05,3.949852311,False,True,True,False
15646756,Murphy,682,33,8,74963.5,1,1,1,32770.56,2.287525755,0.242424242,20.66666667,0.5,0.000244122,42.625,0.020811362,25,7,3,5,2,2730.88,109.9171554,2271.621212,2.287525755,0.03030303,0.125,3.05e-05,0.738874459,False,False,True,False
15685844,White,518,35,8,141665.63,1,0,1,192776.64,0.734869277,0.228571429,14.8,0.444444444,4.15e-05,28.77777778,0.002687048,27,1,4,9,10,16064.72,273.4857722,4047.589429,0.734869277,0.0,0.125,5.19e-06,3.389181435,True,False,True,False
15792607,Little,769,38,2,0.0,2,0,0,75578.67,0.0,0.052631579,20.23684211,0.095238095,2.65e-05,36.61904762,0.010174828,36,9,5,2,4,6298.2225,0.0,0.0,0.0,0.0,1.0,2.65e-05,1.704064529,False,False,True,False
15756850,Golovanov,479,40,1,0.0,2,0,0,114996.43,0.0,0.025,11.975,0.043478261,8.7e-06,20.82608696,0.004165347,39,1,5,1,6,9583.035833,0.0,0.0,0.0,0.0,2.0,1.74e-05,2.592812725,False,False,False,True
15593969,Abramovich,630,39,7,135483.17,1,1,0,140881.2,0.961683816,0.179487179,16.15384615,0.318181818,4.97e-05,28.63636364,0.004471853,32,5,5,9,8,11740.1,215.0526508,3473.927436,0.961683816,0.025641026,0.142857143,7.1e-06,5.201639344,False,True,True,False
15795759,Bergamaschi,698,52,1,107906.75,1,1,0,168886.39,0.638931,0.019230769,13.42307692,0.028571429,5.92e-06,19.94285714,0.004132956,51,7,8,6,9,14073.86583,154.5941977,2075.129808,0.638931,0.019230769,1.0,5.92e-06,2.969170007,True,False,True,False
15720559,Heath,487,61,5,110368.03,1,0,0,11384.45,9.694629956,0.081967213,7.983606557,0.113636364,0.000439196,11.06818182,0.042777648,56,1,8,7,1,948.7041667,226.6283984,1809.311967,9.694629956,0.0,0.2,8.78e-05,0.200148558,True,False,True,False
15603743,Tai,526,28,1,112070.44,1,0,1,126281.83,0.887462907,0.035714286,18.78571429,0.090909091,7.92e-06,47.81818182,0.004165286,27,2,1,7,7,10523.48583,213.061673,4002.515714,0.887462907,0.0,1.0,7.92e-06,2.847263483,False,False,False,True
15613326,Gow,596,33,1,138162.81,1,1,0,85412.54,1.617593974,0.03030303,18.06060606,0.0625,1.17e-05,37.25,0.006977898,32,3,3,9,5,7117.711667,231.8167953,4186.751818,1.617593974,0.03030303,1.0,1.17e-05,1.925787789,False,False,True,False
15682547,Lucchese,649,38,1,122214.0,1,0,1,88965.46,1.37372414,0.026315789,17.07894737,0.047619048,1.12e-05,30.9047619,0.007294966,37,5,5,8,5,7413.788333,188.3112481,3216.157895,1.37372414,0.0,1.0,1.12e-05,2.005895112,False,False,False,True
15579109,Napolitano,574,35,5,163856.76,1,1,1,15118.2,10.83837758,0.142857143,16.4,0.277777778,0.000330727,31.88888889,0.037967483,30,3,4,10,1,1259.85,285.4647387,4681.621714,10.83837758,0.028571429,0.2,6.61e-05,0.265791139,True,False,False,True
15667742,Vincent,627,41,5,100880.76,1,0,1,134665.25,0.749122435,0.12195122,15.29268293,0.208333333,3.71e-05,26.125,0.00465599,36,4,6,6,7,11222.10417,160.8943541,2460.506341,0.749122435,0.0,0.2,7.43e-06,4.972132994,False,True,False,True
15782778,Ewers,815,35,4,0.0,2,0,1,198490.33,0.0,0.114285714,23.28571429,0.222222222,2.02e-05,45.27777778,0.004105993,31,10,4,2,10,16540.86083,0.0,0.0,0.0,0.0,0.5,1.01e-05,4.475341135,False,False,False,True
15736228,Chambers,645,40,3,129596.77,1,1,1,103232.6,1.255386089,0.075,16.125,0.130434783,2.91e-05,28.04347826,0.006248026,37,5,5,8,6,8602.716667,200.9252248,3239.91925,1.255386089,0.025,0.333333333,9.69e-06,2.327574856,False,False,True,False
15723884,Nekrasova,758,40,3,0.0,2,0,0,96097.65,0.0,0.075,18.95,0.130434783,3.12e-05,32.95652174,0.00788781,37,9,5,3,5,8008.1375,0.0,0.0,0.0,0.0,0.666666667,2.08e-05,3.548133584,False,True,False,True
15731543,Becker,679,58,9,109327.65,1,1,1,3829.13,28.55156393,0.155172414,11.70689655,0.219512195,0.002350403,16.56097561,0.177324875,49,7,8,6,1,319.0941667,161.0127393,1884.959483,28.55156393,0.017241379,0.111111111,0.000261156,0.141379781,False,True,False,True
15709474,Macnamara,740,57,3,113386.36,2,1,1,65121.63,1.74114745,0.052631579,12.98245614,0.075,4.61e-05,18.5,0.011363352,54,9,8,7,4,5426.8025,153.2248108,1989.234386,1.74114745,0.01754386,0.666666667,3.07e-05,1.144895042,True,False,True,False
15645717,Avdeeva,732,62,2,0.0,2,1,1,25438.87,0.0,0.032258065,11.80645161,0.044444444,7.86e-05,16.26666667,0.028774863,60,8,8,2,2,2119.905833,0.0,0.0,0.0,0.016129032,1.0,7.86e-05,0.573567596,False,False,False,True
15731669,Szabados,554,39,2,129709.62,1,1,0,173197.12,0.748913261,0.051282051,14.20512821,0.090909091,1.15e-05,25.18181818,0.003198668,37,2,5,8,9,14433.09333,234.1328881,3325.887692,0.748913261,0.025641026,0.5,5.77e-06,3.90505772,False,False,False,True
15811588,Eluemuno,664,53,7,187602.18,1,1,0,186392.99,1.006487315,0.132075472,12.52830189,0.194444444,3.76e-05,18.44444444,0.003562366,46,6,8,10,10,15532.74917,282.5334036,3539.663774,1.006487315,0.018867925,0.142857143,5.37e-06,6.882033304,False,True,True,False
15727811,Ts'ui,661,47,0,109493.62,1,0,0,188324.01,0.581410836,0.0,14.06382979,0.0,0.0,22.03333333,0.003509908,47,6,7,6,10,15693.6675,165.6484418,2329.651489,0.581410836,0.0,1.0,5.31e-06,3.310900316,True,False,True,False
15815125,Michael,668,45,4,102486.21,2,1,1,158379.25,0.647093669,0.088888889,14.84444444,0.142857143,2.53e-05,23.85714286,0.004217724,41,6,7,6,8,13198.27083,153.4224701,2277.471333,0.647093669,0.022222222,0.5,1.26e-05,5.847705287,False,True,False,True
15759741,Knepper,591,34,4,150635.3,1,1,1,72274.84,2.084201086,0.117647059,17.38235294,0.235294118,5.53e-05,34.76470588,0.008177119,30,3,3,10,4,6022.903333,254.8820643,4430.45,2.084201086,0.029411765,0.25,1.38e-05,1.270654712,True,False,True,False
15682540,Cremonesi,602,33,8,0.0,2,1,1,112928.74,0.0,0.242424242,18.24242424,0.5,7.08e-05,37.625,0.005330795,25,4,3,3,6,9410.728333,0.0,0.0,0.0,0.03030303,0.25,1.77e-05,2.546192731,False,False,True,False
15575391,Claypool,677,37,3,0.0,2,1,1,38252.25,0.0,0.081081081,18.2972973,0.15,7.84e-05,33.85,0.017698305,34,6,4,4,2,3187.6875,0.0,0.0,0.0,0.027027027,0.666666667,5.23e-05,0.862469562,False,False,True,False
15705860,McKenzie,631,40,3,107949.45,1,1,0,52449.62,2.058155045,0.075,15.775,0.130434783,5.72e-05,27.43478261,0.012030592,37,5,5,6,3,4370.801667,171.0767829,2698.73625,2.058155045,0.025,0.333333333,1.91e-05,0.922110056,True,False,False,True
15576945,Clements,582,29,0,0.0,1,1,0,142516.35,0.0,0.0,20.06896552,0.0,0.0,48.5,0.004083742,29,3,2,1,8,11876.3625,0.0,0.0,0.0,0.034482759,1.0,7.02e-06,3.213301542,False,False,False,True
15766378,Marsden,714,45,9,106431.97,2,1,1,164117.69,0.648510042,0.2,15.86666667,0.321428571,5.48e-05,25.5,0.004350536,36,8,7,6,9,13676.47417,149.0643838,2365.154889,0.648510042,0.022222222,0.222222222,1.22e-05,2.885332103,True,False,True,False
15713774,Chikwendu,644,46,6,12459.19,1,0,0,156787.34,0.079465536,0.130434783,14.0,0.206896552,3.83e-05,22.20689655,0.004107474,40,5,7,4,8,13065.61167,19.34656832,270.8519565,0.079465536,0.0,0.166666667,6.38e-06,5.788928519,False,True,True,False
15746203,Hsia,555,62,4,119817.33,1,0,1,43507.1,2.75397188,0.064516129,8.951612903,0.088888889,9.19e-05,12.33333333,0.012756539,58,2,8,7,3,3625.591667,215.8870811,1932.537581,2.75397188,0.0,0.25,2.3e-05,0.764892757,True,False,False,True
15740147,Cremonesi,725,44,10,0.0,1,0,1,93777.61,0.0,0.227272727,16.47727273,0.37037037,0.000106635,26.85185185,0.007731056,34,8,7,2,5,7814.800833,0.0,0.0,0.0,0.0,0.1,1.07e-05,2.114394165,False,False,True,False
15800251,Elder,583,26,10,72835.56,2,1,0,96792.15,0.752494495,0.384615385,22.42307692,1.111111111,0.000103314,64.77777778,0.006023216,16,3,1,4,5,8066.0125,124.9323499,2801.367692,0.752494495,0.038461538,0.2,2.07e-05,1.701690401,True,False,True,False
15617065,Pan,650,42,4,194532.66,1,1,0,171045.31,1.137316539,0.095238095,15.47619048,0.16,2.34e-05,26.0,0.003800163,38,5,6,10,9,14253.77583,299.2810154,4631.73,1.137316539,0.023809524,0.25,5.85e-06,6.315363683,False,True,False,True
15743760,Davidson,850,31,6,131996.66,2,1,1,178747.43,0.73845347,0.193548387,27.41935484,0.428571429,3.36e-05,60.71428571,0.004755313,25,10,2,8,9,14895.61917,155.2901882,4257.956774,0.73845347,0.032258065,0.333333333,1.12e-05,4.030199991,False,False,False,True
15792862,Blinova,653,41,1,104584.11,1,1,0,15126.32,6.914048493,0.024390244,15.92682927,0.041666667,6.61e-05,27.20833333,0.043169786,40,6,6,6,1,1260.526667,160.1594334,2550.831951,6.914048493,0.024390244,1.0,6.61e-05,0.265933896,True,False,False,True
15599660,Bennett,604,36,6,116229.85,2,1,1,79633.38,1.459561932,0.166666667,16.77777778,0.315789474,7.53e-05,31.78947368,0.007584759,30,4,4,7,4,6636.115,192.4335265,3228.606944,1.459561932,0.027777778,0.333333333,2.51e-05,1.79548566,False,False,False,True
15812279,William,634,37,5,115345.86,2,0,0,168781.8,0.683402239,0.135135135,17.13513514,0.25,2.96e-05,31.7,0.003756329,32,5,4,7,9,14065.15,181.9335331,3117.455676,0.683402239,0.0,0.4,1.18e-05,3.805505952,False,False,False,True
15755223,Tseng,692,53,7,150926.99,2,0,0,119817.19,1.259643879,0.132075472,13.05660377,0.194444444,5.84e-05,19.22222222,0.005775465,46,7,8,10,6,9984.765833,218.1025867,2847.679057,1.259643879,0.0,0.285714286,1.67e-05,2.106490682,True,False,False,True
15726832,Donnelly,850,61,3,141784.02,1,1,1,92053.75,1.540230789,0.049180328,13.93442623,0.068181818,3.26e-05,19.31818182,0.009233736,58,10,8,9,5,7671.145833,166.8047294,2324.328197,1.540230789,0.016393443,0.333333333,1.09e-05,1.618385197,True,False,False,True
15698184,Marshall,484,50,2,90408.16,2,0,0,48170.57,1.876833926,0.04,9.68,0.060606061,4.15e-05,14.66666667,0.010047629,48,1,8,5,3,4014.214167,186.793719,1808.1632,1.876833926,0.0,1.0,4.15e-05,1.086096907,False,False,True,False
15632967,Feng,520,34,3,0.0,2,1,1,104703.96,0.0,0.088235294,15.29411765,0.176470588,2.87e-05,30.58823529,0.004966383,31,1,3,4,6,8725.33,0.0,0.0,0.0,0.029411765,0.666666667,1.91e-05,2.360749459,False,False,False,True
15599182,Reynolds,597,33,2,0.0,2,1,1,4700.66,0.0,0.060606061,18.09090909,0.125,0.000425472,37.3125,0.127003442,31,3,3,3,1,391.7216667,0.0,0.0,0.0,0.03030303,1.0,0.000425472,0.173558559,False,True,True,False
15770995,Sinclair,753,47,1,131160.85,1,1,0,197444.69,0.664291605,0.021276596,16.0212766,0.033333333,5.06e-06,25.1,0.003813726,46,9,7,8,10,16453.72417,174.1843958,2790.656383,0.664291605,0.021276596,1.0,5.06e-06,3.471249824,True,False,True,False
15710404,Chinwendu,569,35,10,124525.52,1,1,1,193793.78,0.642567166,0.285714286,16.25714286,0.555555556,5.16e-05,31.61111111,0.002936111,25,3,4,8,10,16149.48167,218.8497715,3557.872,0.642567166,0.028571429,0.1,5.16e-06,4.369448503,False,False,False,True
15633586,Brierly,595,39,7,120962.13,1,0,0,23305.01,5.19039168,0.179487179,15.25641026,0.318181818,0.000300365,27.04545455,0.025530991,32,3,5,7,2,1942.084167,203.2976975,3101.593077,5.19039168,0.0,0.142857143,4.29e-05,0.525455673,False,False,True,False
15775108,Lo Duca,571,34,1,99325.04,2,0,1,186052.15,0.533855911,0.029411765,16.79411765,0.058823529,5.37e-06,33.58823529,0.003069032,33,3,3,6,10,15504.34583,173.949282,2921.324706,0.533855911,0.0,2.0,1.07e-05,4.194898764,False,False,False,True
15659366,Shih,807,43,1,105799.32,2,1,0,34888.04,3.032538371,0.023255814,18.76744186,0.038461538,2.87e-05,31.03846154,0.023131136,42,10,6,6,2,2907.336667,131.1020074,2460.449302,3.032538371,0.023255814,2.0,5.73e-05,0.786617063,False,False,False,True
15692577,Tomlinson,674,38,10,83727.68,1,1,0,45418.12,1.843486256,0.263157895,17.73684211,0.476190476,0.000220176,32.0952381,0.014839892,28,6,5,5,3,3784.843333,124.2250445,2203.36,1.843486256,0.026315789,0.1,2.2e-05,0.798490155,True,False,True,False
15786852,Nwachukwu,565,38,2,158651.29,2,1,1,179445.28,0.884120719,0.052631579,14.86842105,0.095238095,1.11e-05,26.9047619,0.003148592,36,2,5,10,9,14953.77333,280.7987434,4175.033947,0.884120719,0.026315789,1.0,1.11e-05,3.154804501,True,False,True,False
15687130,Nkemjika,686,43,0,0.0,1,1,1,170072.9,0.0,0.0,15.95348837,0.0,0.0,26.38461538,0.004033564,43,7,6,1,9,14172.74167,0.0,0.0,0.0,0.023255814,1.0,5.88e-06,3.834616252,False,False,True,False
15767391,Otutodilinna,565,32,4,90322.99,2,0,1,118740.37,0.760676339,0.125,17.65625,0.266666667,3.37e-05,37.66666667,0.004758281,28,2,2,5,6,9895.030833,159.8636991,2822.593438,0.760676339,0.0,0.5,1.68e-05,2.087559248,True,False,True,False
15606641,Beggs,762,56,10,100260.88,3,1,1,77142.42,1.299685439,0.178571429,13.60714286,0.256410256,0.00012963,19.53846154,0.009877834,46,9,8,6,4,6428.535,131.575958,1790.372857,1.299685439,0.017857143,0.3,3.89e-05,1.356231013,True,False,False,True
15611186,Yevdokimova,609,37,1,39344.83,1,1,1,178291.89,0.220676499,0.027027027,16.45945946,0.05,5.61e-06,30.45,0.003415747,36,4,4,4,9,14857.6575,64.60563218,1063.373784,0.220676499,0.027027027,1.0,5.61e-06,4.019928977,False,False,False,True
15566495,Hanson,704,24,2,0.0,1,1,0,35600.25,0.0,0.083333333,29.33333333,0.285714286,5.62e-05,100.5714286,0.019775142,22,7,1,3,2,2966.6875,0.0,0.0,0.0,0.041666667,0.5,2.81e-05,1.314438414,False,True,True,False
15750264,Pinto,757,30,6,105128.85,2,1,1,62972.13,1.669450438,0.2,25.23333333,0.461538462,9.53e-05,58.23076923,0.012021191,24,9,2,6,4,5247.6775,138.8756275,3504.295,1.669450438,0.033333333,0.333333333,3.18e-05,1.107104958,True,False,False,True
15721921,Woolnough,796,44,8,165326.2,1,1,1,57205.55,2.890037767,0.181818182,18.09090909,0.296296296,0.000139847,29.48148148,0.013914734,36,10,7,10,3,4767.129167,207.6962312,3757.413636,2.890037767,0.022727273,0.125,1.75e-05,1.289807675,False,False,False,True
15638494,Salinas,625,39,10,129845.26,1,1,1,96444.88,1.34631574,0.256410256,16.02564103,0.454545455,0.000103686,28.40909091,0.006480385,29,4,5,8,5,8037.073333,207.752416,3329.365641,1.34631574,0.025641026,0.1,1.04e-05,1.695585091,True,False,True,False
15667438,Ferguson,675,38,1,104016.88,1,0,0,22068.83,4.713293818,0.026315789,17.76315789,0.047619048,4.53e-05,32.14285714,0.030586125,37,6,5,6,2,1839.069167,154.0990815,2737.286316,4.713293818,0.0,1.0,4.53e-05,0.497583649,False,False,True,False
15726776,Donnelly,705,36,1,111629.29,1,1,1,21807.16,5.11892837,0.027777778,19.58333333,0.052631579,4.59e-05,37.10526316,0.032328831,35,8,4,7,2,1817.263333,158.3394184,3100.813611,5.11892837,0.027777778,1.0,4.59e-05,0.805167627,False,True,False,True
15606133,Lay,628,42,7,0.0,2,0,1,172967.87,0.0,0.166666667,14.95238095,0.28,4.05e-05,25.12,0.003630732,35,5,6,2,9,14413.98917,0.0,0.0,0.0,0.0,0.285714286,1.16e-05,6.386348767,False,True,False,True
15734365,Hsueh,579,39,5,0.0,2,0,1,39891.84,0.0,0.128205128,14.84615385,0.227272727,0.000125339,26.31818182,0.014514247,34,3,5,3,2,3324.32,0.0,0.0,0.0,0.0,0.4,5.01e-05,0.899437229,False,False,False,True
15638463,Okwudilichukwu,681,48,8,139480.18,1,1,1,163581.67,0.852663871,0.166666667,14.1875,0.258064516,4.89e-05,21.96774194,0.004163058,40,7,7,9,9,13631.80583,204.8167107,2905.837083,0.852663871,0.020833333,0.125,6.11e-06,2.875908404,True,False,True,False
15760450,Rutherford,512,43,1,0.0,2,1,1,52471.36,0.0,0.023255814,11.90697674,0.038461538,1.91e-05,19.69230769,0.009757704,42,1,6,4,3,4372.613333,0.0,0.0,0.0,0.023255814,2.0,3.81e-05,1.183066378,False,False,False,True
15745324,Milani,599,39,4,0.0,1,1,0,194273.2,0.0,0.102564103,15.35897436,0.181818182,2.06e-05,27.22727273,0.003083287,35,4,5,1,10,16189.43333,0.0,0.0,0.0,0.025641026,0.25,5.15e-06,7.172987742,False,True,True,False
15691483,Chin,549,25,5,0.0,2,0,0,190857.79,0.0,0.2,21.96,0.625,2.62e-05,68.625,0.002876487,20,2,1,1,10,15904.81583,0.0,0.0,0.0,0.0,0.4,1.05e-05,4.303251037,False,False,True,False
15662865,Storey,658,36,1,0.0,2,0,1,84927.42,0.0,0.027777778,18.27777778,0.052631579,1.18e-05,34.63157895,0.007747792,35,6,4,2,5,7077.285,0.0,0.0,0.0,0.0,2.0,2.35e-05,3.135704475,False,True,False,True
15674928,Mullah,850,37,2,0.0,2,1,0,119969.99,0.0,0.054054054,22.97297297,0.1,1.67e-05,42.5,0.007085105,35,10,4,3,7,9997.499167,0.0,0.0,0.0,0.027027027,1.0,1.67e-05,4.429552134,False,True,False,True
15625944,Buccho,664,58,5,98668.18,1,1,1,60887.58,1.620497645,0.086206897,11.44827586,0.12195122,8.21e-05,16.19512195,0.010905344,53,6,8,6,4,5073.965,148.5966566,1701.175517,1.620497645,0.017241379,0.2,1.64e-05,1.372826028,False,False,False,True
15749167,Fisk,753,35,3,0.0,2,1,1,184843.77,0.0,0.085714286,21.51428571,0.166666667,1.62e-05,41.83333333,0.00407371,32,9,4,1,10,15403.6475,0.0,0.0,0.0,0.028571429,0.666666667,1.08e-05,4.167653544,False,False,False,True
15746802,Onio,477,30,6,131286.46,1,1,0,194144.45,0.676230817,0.2,15.9,0.461538462,3.09e-05,36.69230769,0.002456933,24,1,2,8,10,16178.70417,275.2336688,4376.215333,0.676230817,0.033333333,0.166666667,5.15e-06,4.377355023,False,False,True,False
15753831,Cox,642,32,7,100433.8,1,1,1,39768.59,2.525455391,0.21875,20.0625,0.466666667,0.000176018,42.8,0.016143394,25,5,2,6,2,3314.049167,156.4389408,3138.55625,2.525455391,0.03125,0.142857143,2.51e-05,1.468342564,False,True,False,True
15669957,Drake,655,52,9,144696.75,1,1,1,49025.79,2.951441476,0.173076923,12.59615385,0.257142857,0.000183577,18.71428571,0.013360315,43,6,8,9,3,4085.4825,220.9110687,2782.629808,2.951441476,0.019230769,0.111111111,2.04e-05,0.861916139,True,False,False,True
15717426,Armstrong,850,36,7,0.0,1,1,1,40812.9,0.0,0.194444444,23.61111111,0.368421053,0.000171514,44.73684211,0.020826748,29,10,4,1,2,3401.075,0.0,0.0,0.0,0.027777778,0.142857143,2.45e-05,0.920204275,False,False,False,True
15580682,Tsai,652,40,4,79927.36,2,1,1,33524.6,2.384140601,0.1,16.3,0.173913043,0.000119315,28.34782609,0.019448405,36,5,5,5,2,2793.716667,122.5879755,1998.184,2.384140601,0.025,0.5,5.97e-05,0.755875722,False,False,True,False
15682355,Sabbatini,772,42,3,75075.31,2,1,0,92888.52,0.808230231,0.071428571,18.38095238,0.12,3.23e-05,30.88,0.008311038,39,9,6,5,5,7740.71,97.24781088,1787.507381,0.808230231,0.023809524,0.666666667,2.15e-05,1.633061181,True,False,False,True
